quarter;data;instytucja;fundusz;DATA_fundusz;typ_aktywa;emitent_full;market cap;shares_no
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Grupa Pracuj S.A.;163520000;183170,8786
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;ING Bank Śląski S.A.;31419150000;5431,08501
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Inter Cars S.A.;7381580100;704,0666987
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;KGHM Polska Miedź S.A.;23000000000;21330,51513
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Kruk S.A.;8104914140;4454,268639
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;LPP S.A.;23416589500;355,664099
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;mBank S.A.;23270140195;3000,415022
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Mirbud S.A.;1307904840;72959,5362
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Orange Polska S.A.;9666825190;102675,0312
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Orlen S.A.;54796464713;39052,16949
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Pepco Group N.V.;9481760773;31577,10597
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;PGE Polska Grupa Energetyczna S.A.;13619337874;142088,0445
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;PKO Bank Polski S.A.;74700000000;62907,89408
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;PKP Cargo S.A.;631495529,7;56481,18865
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Powszechny Zakład Ubezpieczeń S.A.;39583894320;88282,43237
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Rainbow Tours S.A.;1759812800;9087,454498
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Render Cube S.A.;97997900;3038,452637
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Santander Bank Polska S.A.;46761830086;5607,462281
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Selvita S.A.;736236963;210,0187879
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Shoper S.A.;1116942032;21395,89647
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Text S.A.;1694350000;4740,059271
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Torpol S.A.;744228000;21256,53951
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Unimot S.A.;1076686665;1360,558078
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Vercom S.A.;2833532588;4009,677569
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;XTB S.A.;8276875270;27527,72415
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Zabka Group SA;19307261146;95506,43273
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Adobe Inc.;7,54607E+11;752,0040667
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Advanced Micro Devices Inc.;8,14119E+11;480,1714587
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Alphabet Inc.;4,55599E+12;551,929585
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Amazon.com Inc.;9,73589E+12;1149,832073
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Apple Inc.;1,51981E+13;84,32763942
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Applied Materials Inc.;5,33616E+11;545,6493782
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Arcelormittal SA;74368552714;1973,610661
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;ASML Holding N.V.;1,12702E+12;10,98670029
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;AT&T Inc.;6,58957E+11;3260,999122
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Axsome Therapeutics Inc.;17632792745;1491,110973
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Banco Bilbao Vizcaya Argentaria S.A.;2,30855E+11;2992,248326
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Bank of America Corp.;1,32675E+12;6568,626491
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Berkshire Hathaway Inc.;1,4722E+12;0,07000472
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;BNP Paribas SA;2,79094E+11;86,8947841
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Broadcom Inc.;4,54405E+12;1584,367384
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Coca-Cola Company;1,10713E+12;261,9117135
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;CrowdStrike Holdings Inc.;3,56582E+11;438,5036864
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Deutsche Post AG;1,67109E+11;36,97053954
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Eaton Corporation Plc;5,32853E+11;190,4812428
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Grenergy Renovables S.A.;3992084186;3052,987681
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;InPost S.A.;35316319023;22138,19862
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Insulet Corp.;75920994362;11,90507437
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Intra-Celluar Therapies Inc.;#VALUE!;#VALUE!
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Janux Therapeutics Inc.;13312454336;2338,355642
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;JP Morgan Chase & Co.;2,67259E+12;751,0119847
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Linde Plc;8,08167E+11;662,7159814
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;LVMH S.A.;1,3531E+12;7,990325771
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Marvell Technology Inc.;3,98466E+11;2138,945604
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Mercadolibre Inc.;3,56373E+11;59,52538883
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Meta Platforms Inc.;5,29393E+12;538,7047577
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Microsoft Corporation;1,29387E+13;28,77060506
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Nvidia Corporation;1,34899E+13;2599,275229
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;PepsiCo Inc.;8,59077E+11;20,833889
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Procter & Gamble Co;1,61064E+12;127,9795875
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Salesforce Inc.;1,29502E+12;584,3408877
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;SAP SE;1,24142E+12;579,538399
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Schneider Electric SE;5,94789E+11;708,1426854
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Scholar Rock Holding Corp.;18225382437;3193,537113
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;SentinelOne Inc.;30588045763;3436,599036
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;ServiceNow Inc.;9,16804E+11;1195,468203
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Tarsus Pharmaceuticals Inc.;9716347265;2618,124972
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Tesla Inc.;6,26444E+12;786,7272091
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Varonis Systems Inc.;21571527175;1527,818247
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Vertiv Holdings Co.;1,79688E+11;2290,735336
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Vinci SA;2,48452E+11;1112,65297
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Visa Inc.;2,19631E+12;240,0857332
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Walmart Inc.;2,97684E+12;1952,432713
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Wells Fargo & Co;9,11481E+11;4730,284114
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Akcje;Yara International ASA;27790201457;839,317423
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Inne;Miasto Poznań;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Obligacje korporacyjne;Archicom S.A.;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Obligacje korporacyjne;Bank Pekao S.A.;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Obligacje korporacyjne;Bank Pekao S.A.;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Obligacje korporacyjne;Cyfrowy Polsat S.A.;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Obligacje korporacyjne;Develia S.A.;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Obligacje korporacyjne;Develia S.A.;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Obligacje korporacyjne;Develia S.A.;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Obligacje korporacyjne;Develia S.A.;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Obligacje korporacyjne;Echo Investment S.A.;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Obligacje korporacyjne;Echo Investment S.A.;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Obligacje korporacyjne;Kruk S.A.;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Obligacje korporacyjne;Kruk S.A.;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Obligacje korporacyjne;PKO Bank Polski S.A. - OSNP0229;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Obligacje korporacyjne;Santander Bank Polska S.A.;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Obligacje korporacyjne;Santander Bank Polska S.A.;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Inne;P4 Sp. z o.o.;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Inne;InPost S.A.;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Inne;Rachunek podstawowy;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2030;2030;Inne;Rachunek przeliczeniowy;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Obligacje skarbowe/gwarantowane;Bank Gospodarstwa Krajowego;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Obligacje skarbowe/gwarantowane;Bank Gospodarstwa Krajowego;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Obligacje skarbowe/gwarantowane;Bank Gospodarstwa Krajowego;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Obligacje skarbowe/gwarantowane;Bank Gospodarstwa Krajowego;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Obligacje skarbowe/gwarantowane;Bank Gospodarstwa Krajowego;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Depozyt/Gotówka;Bank Handlowy w Warszawie S.A.;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Depozyt/Gotówka;Bank Handlowy w Warszawie S.A.;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Depozyt/Gotówka;Bank Handlowy w Warszawie S.A.;;
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;AB S.A.;1579914054;25717,5002
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Alior Bank S.A.;11225032146;109732,8946
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Allegro.eu S.A.;28620983419;270396,4867
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Asseco Poland S.A.;7984629149;3409,305094
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Atal S.A.;#VALUE!;#VALUE!
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Banco Santander S.A.;2,80565E+11;11387,59136
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Bank Millennium S.A.;10796191075;437628,3461
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Bank Pekao S.A.;36194617689;84727,00892
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Benefit Systems S.A.;9556516590;3753,369333
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;BNP Paribas Bank Polska S.A.;#VALUE!;#VALUE!
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Budimex S.A.;11912343727;10295,77958
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Captor Therapeutics S.A.;185329666,8;6087,448227
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;CCC S.A.;12953469317;90595,31616
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;CD Projekt S.A.;19127867140;73884,62586
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Compremum S.A.;55149225,87;556376,3984
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Cyfrowy Polsat S.A.;6506217202;84601,53536
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;DataWalk S.A.;320242120,8;34288,29876
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Dino Polska S.A.;38215992000;353266,9251
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Grenevia S.A.;1261424077;2325,708428
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Grupa Kęty S.A.;6716569860;8987,512586
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Grupa Pracuj S.A.;163520000;647364,3357
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;ING Bank Śląski S.A.;31419150000;22233,78679
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Inter Cars S.A.;7381580100;2775,37906
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;KGHM Polska Miedź S.A.;23000000000;84283,36339
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Kruk S.A.;8104914140;17598,66907
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;LPP S.A.;23416589500;1419,642291
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;mBank S.A.;23270140195;11857,25503
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Mirbud S.A.;1307904840;295014,5337
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;ML System S.A.;100195914,4;2360,878625
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Orange Polska S.A.;9666825190;405654,9158
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Orlen S.A.;54796464713;154118,7864
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Pepco Group N.V.;9481760773;125174,8191
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;PGE Polska Grupa Energetyczna S.A.;13619337874;559693,7166
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;PKO Bank Polski S.A.;74700000000;248570,8727
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;PKP Cargo S.A.;631495529,7;215846,5745
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Powszechny Zakład Ubezpieczeń S.A.;39583894320;348834,2971
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Rainbow Tours S.A.;1759812800;34765,94115
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Render Cube S.A.;97997900;10035,00868
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Santander Bank Polska S.A.;46761830086;22157,29196
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Selvita S.A.;736236963;561,3585859
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Shoper S.A.;1116942032;81740,20806
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Text S.A.;1694350000;18401,57675
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Torpol S.A.;744228000;83189,0966
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Unimot S.A.;1076686665;4583,037326
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Vercom S.A.;2833532588;15843,09169
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;XTB S.A.;8276875270;105197,8009
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Zabka Group SA;19307261146;376207,4213
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Adobe Inc.;7,54607E+11;2990,158639
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Advanced Micro Devices Inc.;8,14119E+11;1891,91522
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Alphabet Inc.;4,55599E+12;2187,757041
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Amazon.com Inc.;9,73589E+12;4480,277519
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Apple Inc.;1,51981E+13;324,4133638
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Applied Materials Inc.;5,33616E+11;2085,372741
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Arcelormittal SA;74368552714;7525,88874
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;ASML Holding N.V.;1,12702E+12;41,94921271
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;AT&T Inc.;6,58957E+11;12565,80936
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Axsome Therapeutics Inc.;17632792745;5882,100383
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Banco Bilbao Vizcaya Argentaria S.A.;2,30855E+11;11211,45964
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Bank of America Corp.;1,32675E+12;25435,19821
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Berkshire Hathaway Inc.;1,4722E+12;0,26681044
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;BNP Paribas SA;2,79094E+11;335,5937047
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Broadcom Inc.;4,54405E+12;6256,118248
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Coca-Cola Company;1,10713E+12;1001,018608
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;CrowdStrike Holdings Inc.;3,56582E+11;1677,623844
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Deutsche Post AG;1,67109E+11;121,9029196
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Eaton Corporation Plc;5,32853E+11;726,2097303
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Grenergy Renovables S.A.;3992084186;11619,27163
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;InPost S.A.;35316319023;85779,15136
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Insulet Corp.;75920994362;37,69941144
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Intra-Celluar Therapies Inc.;#VALUE!;#VALUE!
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Janux Therapeutics Inc.;13312454336;9227,427199
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;JP Morgan Chase & Co.;2,67259E+12;2872,099946
4Q24;31.12.2024;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;2045;Akcje;Linde Plc;8,08167E+11;2582,409735
