quarter;instytucja;fundusz;emitent;shares_no;source
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Alphabet Inc.;18123,6527;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Amazon.com Inc.;6665,243243;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Apple Inc.;392,3855803;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Applied Materials Inc.;171,6007217;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Asseco Poland S.A.;166798,9746;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;BNP Paribas Bank Polska S.A.;#VALUE!;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;BNP Paribas SA;460,8249878;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Banco Bilbao Vizcaya Argentaria S.A.;57355,95591;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Banco Comercial Portugues S.A.;2069772,21;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Banco Santander S.A.;224646,4724;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Bank Millennium S.A.;1021614,926;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Bank Pekao S.A.;141466,4087;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Bank of America Corp.;10359,41604;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Benefit Systems S.A.;8637,125538;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Berkshire Hathaway Inc.;0,822365276;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Broadcom Inc.;14391,29848;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Budimex S.A.;9418,941629;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;CCC S.A.;31573,74019;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;CD Projekt S.A.;119670,0378;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;CaixaBank SA;305565,7415;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Caterpillar Inc.;1959,962891;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Coca-Cola Company;888,8908555;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Compremum S.A.;228147,1402;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;CrowdStrike Holdings Inc.;3588,167241;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Cyber_Folks S.A.;76529,4889;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;DataWalk S.A.;152257,5826;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Deutsche Post AG;118,5736103;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Diagnostyka S.A.;#VALUE!;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Dino Polska S.A.;308210,0933;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Erste Group Bank AG;8462,006358;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;GE Vernova Inc.;#VALUE!;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;General Electric Co.;6227,862893;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Grenergy Renovables S.A.;29179,24956;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Grupa Kęty S.A.;12023,22238;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Grupa Pracuj S.A.;#VALUE!;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;ING Bank Śląski S.A.;48934,90418;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;ING Groep N.V.;16836,22371;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;InPost S.A.;33647,75705;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Intel Corp.;486,2403878;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;JP Morgan Chase & Co.;5081,565964;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;KGHM Polska Miedź S.A.;127685,3845;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Kruk S.A.;13461,39233;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;LPP S.A.;1755,201524;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;LVMH S.A.;469,5588516;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Linde Plc;178,0478983;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Lundin Mining Corp.;194366,65;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Mercadolibre Inc.;88,16066729;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Meta Platforms Inc.;371,1352603;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Micron Technology Inc.;16713,09463;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Microsoft Corp.;3498,363014;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Mirbud S.A.;167365,5482;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Münchener Rück AG;131,2210684;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Nektar Therapeutics;136536,5377;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Nvidia Corp.;43193,9183;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Oracle Corp.;6641,206819;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Orange Polska S.A.;641062,9435;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Orlen S.A.;234306,7956;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;PGE Polska Grupa Energetyczna S.A.;377740,0726;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;PKO Bank Polski S.A.;538583,7494;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;PKP Cargo S.A.;105484,0802;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Pepco Group N.V.;50658,63124;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;PepsiCo Inc.;41,84944962;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Powszechny Zakład Ubezpieczeń S.A.;455568,0311;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Procter & Gamble Co;610,7886277;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;RTX Corp.;7162,541448;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Rainbow Tours S.A.;57427,81213;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Render Cube S.A.;4786,87609;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Rheinmetall AG;1719,577145;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;SAP SE;1416,783458;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Santander Bank Polska S.A.;29555,9345;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Schneider Electric SE;2835,91564;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Selvita S.A.;407,0911111;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Shoper S.A.;139276,3567;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Siemens Energy AG;40827,2758;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Snowflake Inc.;5233,666473;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Synektik S.A.;65968,49581;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Torpol S.A.;190622,0291;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;UniCredit S.p.A.;30643,55389;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Vercom S.A.;13075,35166;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Vertiv Holdings Co.;15034,50113;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Visa Inc.;1156,351675;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Walmart Inc.;2166,008521;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Waste Management Inc.;1198,194606;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Wells Fargo & Co;15610,22631;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Western Digital Corp.;22809,14882;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Wheaton Precious Metals Corp.;10516,57756;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;XTB S.A.;251007,1124;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;Zabka Group SA;#VALUE!;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2040;mBank S.A.;21570,0035;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;ASML Holding N.V.;1836,828535;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Advanced Micro Devices Inc.;4698,045701;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Agnico Eagle Mines Ltd;9750,417598;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Alior Bank S.A.;203019,9336;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Allegro.eu S.A.;419675,6927;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Allianz SE;2567,027167;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Alphabet Inc.;19423,64415;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Amazon.com Inc.;7151,482756;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Apple Inc.;423,4656223;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Applied Materials Inc.;184,6889178;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Asseco Poland S.A.;180077,9469;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;BNP Paribas Bank Polska S.A.;#VALUE!;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;BNP Paribas SA;421,8997088;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Banco Bilbao Vizcaya Argentaria S.A.;61795,1168;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Banco Comercial Portugues S.A.;2229910,254;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Banco Santander S.A.;241245,3934;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Bank Millennium S.A.;1103354,961;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Bank Pekao S.A.;152804,0616;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Bank of America Corp.;11160,90376;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Benefit Systems S.A.;9327,66401;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Berkshire Hathaway Inc.;0,880984282;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Broadcom Inc.;15505,97724;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Budimex S.A.;10159,00129;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;CCC S.A.;34039,02224;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;CD Projekt S.A.;129065,4802;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;CaixaBank SA;329208,31;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Caterpillar Inc.;2111,002642;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Coca-Cola Company;950,9065056;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Compremum S.A.;232084,8318;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;CrowdStrike Holdings Inc.;3847,471681;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Cyber_Folks S.A.;82095,69691;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;DataWalk S.A.;163779,8088;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Deutsche Post AG;123,640867;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Diagnostyka S.A.;#VALUE!;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Dino Polska S.A.;330163,6125;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Erste Group Bank AG;9080,645751;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;GE Vernova Inc.;#VALUE!;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;General Electric Co.;6710,772054;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Grenergy Renovables S.A.;31301,33222;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Grupa Kęty S.A.;12898,13145;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Grupa Pracuj S.A.;#VALUE!;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;ING Bank Śląski S.A.;52530,77672;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;ING Groep N.V.;18086,42124;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;InPost S.A.;35997,28143;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Intel Corp.;524,6277588;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;JP Morgan Chase & Co.;5486,353969;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;KGHM Polska Miedź S.A.;136970,8088;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Kruk S.A.;14440,25184;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;LPP S.A.;1891,005439;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;LVMH S.A.;502,0601971;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Linde Plc;191,3776894;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Lundin Mining Corp.;208820,6111;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Mercadolibre Inc.;94,03804608;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Meta Platforms Inc.;396,7897699;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Micron Technology Inc.;18004,37979;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Microsoft Corp.;3753,132545;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Mirbud S.A.;179015,6252;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Münchener Rück AG;141,4271548;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Nektar Therapeutics;146323,1359;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Nvidia Corp.;46537,25047;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Oracle Corp.;7121,028492;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Orange Polska S.A.;691110,0025;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Orlen S.A.;252831,9731;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;PGE Polska Grupa Energetyczna S.A.;406965,4609;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;PKO Bank Polski S.A.;581747,5087;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;PKP Cargo S.A.;113487,2154;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Pepco Group N.V.;54613,31236;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;PepsiCo Inc.;44,94939886;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Powszechny Zakład Ubezpieczeń S.A.;490814,959;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Procter & Gamble Co;653,8398181;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;RTX Corp.;7722,271165;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Rainbow Tours S.A.;61604,64984;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Render Cube S.A.;5078,387692;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Rheinmetall AG;1857,143319;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;SAP SE;1521,407464;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Santander Bank Polska S.A.;31711,79755;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Schneider Electric SE;3054,643204;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Selvita S.A.;423,3748718;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Shoper S.A.;149405,4561;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Siemens Energy AG;43989,6083;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Snowflake Inc.;5614,793058;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Synektik S.A.;70764,87791;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Torpol S.A.;205799,4444;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;UniCredit S.p.A.;32849,59812;nationale_nederlanden_fixed_structure.csv
4Q23;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Vercom S.A.;14115,36215;nationale_nederlanden_fixed_structure.csv
